depth,network,site_id,n,exact_acc,class_err,kappa
Shallow,SCAN,SCAN:2148,3671,0.2260964314900572,1.5497139743938981,0.13454982996581816
Shallow,SCAN,SCAN:2150,2749,0.3335758457620953,1.130592942888323,0.38737683618893504
Shallow,SCAN,SCAN:2164,3233,0.299721620785648,1.3696257346118157,0.20191941408625486
Shallow,SCAN,SCAN:2165,2976,0.27788978494623656,1.5608198924731183,0.1575508218094984
Shallow,SCAN,SCAN:2171,3332,0.3640456182472989,1.043217286914766,0.39016981195070566
Shallow,SCAN,SCAN:2174,3778,0.2837480148226575,1.4158284806776071,0.1911645663128705
Shallow,SCAN,SCAN:2178,3770,0.2819628647214854,1.3718832891246684,0.27980902565983173
Shallow,SCAN,SCAN:2205,1474,0.3948439620081411,0.907055630936228,0.3441643961716834
Shallow,SCAN,SCAN:2216,0,NA,NA,NA
Shallow,SCAN,SCAN:2218,2173,0.2213529682466636,1.7294063506672803,0.12105589070193827
Shallow,SCAN,SCAN:2220,2217,0.3261163734776725,1.126296797474064,0.34641201334576033
Shallow,SNTL,SNTL:1013,5234,0.3601452044325564,1.2158960641956438,0.20680081102392928
Shallow,SNTL,SNTL:1015,3349,0.348760824126605,1.1621379516273513,0.2922035443223299
Shallow,SNTL,SNTL:1017,2231,0.4020618556701031,0.9215598386373823,0.41045859782016486
Shallow,SNTL,SNTL:1049,3597,0.2913539060328051,1.4017236586043926,0.20699663693681852
Shallow,SNTL,SNTL:1052,2986,0.27595445411922304,1.332886805090422,0.26896186940580497
Shallow,SNTL,SNTL:1056,2467,0.3408998783948115,1.1783542764491286,0.23937242498995845
Shallow,SNTL,SNTL:1065,5074,0.31296807252660624,1.2359085534095389,0.2920322395660915
Shallow,SNTL,SNTL:1067,2907,0.29686962504299963,1.3237014103887168,0.24107127357187666
Shallow,SNTL,SNTL:1084,0,NA,NA,NA
Shallow,SNTL,SNTL:1116,2427,0.2941903584672435,1.450350226617223,0.11585843589641097
Shallow,SNTL,SNTL:1125,3270,0.31345565749235477,1.1403669724770642,0.4096839597698021
Shallow,SNTL,SNTL:1138,3128,0.391304347826087,0.9558823529411765,0.3627444138076729
Shallow,SNTL,SNTL:1154,1785,0.4196078431372549,0.9193277310924369,0.45906304068518705
Shallow,SNTL,SNTL:1192,1771,0.31281761716544326,1.2755505364201016,0.43648012225291927
Shallow,SNTL,SNTL:1217,1825,0.3495890410958904,1.1123287671232878,0.3377356258810954
Shallow,SNTL,SNTL:1244,1713,0.19731465265615877,2.0023350846468184,-0.05548231778858766
Shallow,SNTL,SNTL:1254,1498,0.22162883845126835,1.8397863818424567,0.1218364844829957
Shallow,SNTL,SNTL:2029,4697,0.3246753246753247,1.2033212688950394,0.2751542717864641
Shallow,SNTL,SNTL:443,4223,0.31328439497987215,1.2450864314468388,0.30600711747062465
Shallow,SNTL,SNTL:450,0,NA,NA,NA
Shallow,SNTL,SNTL:476,3024,0.35119047619047616,1.2999338624338623,0.20840263390254865
Shallow,SNTL,SNTL:497,1296,0.3680555555555556,1.0925925925925926,0.4143422658923139
Shallow,SNTL,SNTL:537,2163,0.3564493758668516,1.0970873786407767,0.193373149340047
Shallow,SNTL,SNTL:621,3210,0.27819314641744547,1.2850467289719627,0.30727977946938506
Shallow,SNTL,SNTL:720,3132,0.36430395913154534,1.126117496807152,0.3732644695142293
Shallow,SNTL,SNTL:747,3103,0.3954237834353851,0.970995810505962,0.34007629325507294
Shallow,SNTL,SNTL:763,3297,0.1910828025477707,1.7992114043069458,0.11752900042139301
Shallow,SNTL,SNTL:802,2908,0.22592847317744155,2.0130674002751032,0.1052221708960653
Shallow,SNTL,SNTL:805,1781,0.32734418865805726,1.1005053340819764,0.3512676388602829
Shallow,SNTL,SNTL:835,0,NA,NA,NA
Shallow,SNTL,SNTL:840,2126,0.32784571966133585,1.180620884289746,0.37116032977130486
Shallow,SNTL,SNTL:857,2435,0.20903490759753593,1.8131416837782341,0.10983003543256882
Shallow,SNTL,SNTL:983,3377,0.41753035238377256,0.8851051228901392,0.3878047062773758
Shallow,SNTL,SNTL:989,5032,0.32531796502384736,1.359697933227345,0.20898426517088647
Shallow,UMRB Mesonet,TIMS2,0,NA,NA,NA
Shallow,UMRB Mesonet,WNMS2,0,NA,NA,NA
Shallow,USCRN,1015,3728,0.3205472103004292,1.363733905579399,0.3319418339860006
Shallow,USCRN,1041,3539,0.46171234812093814,0.8067250635772817,0.4835090761248647
Shallow,USCRN,1106,3454,0.35697741748697165,1.0845396641574985,0.37530923608217526
Shallow,USCRN,1121,4441,0.37198829092546726,1.033776176536816,0.38563595458379685
Shallow,USCRN,1123,3657,0.38720262510254305,0.9762100082034455,0.38363095916631906
Shallow,USCRN,1231,3271,0.3738917762152247,1.0091715071843472,0.4169710320524133
Shallow,USCRN,1233,4024,0.34095427435387676,1.0999005964214712,0.38580106256738955
Shallow,UMRB Mesonet,CROM8,0,NA,NA,NA
Shallow,UMRB Mesonet,CTWS2,0,NA,NA,NA
Shallow,UMRB Mesonet,DDMW4,0,NA,NA,NA
Shallow,UMRB Mesonet,GANN8,0,NA,NA,NA
Shallow,UMRB Mesonet,GREN8,0,NA,NA,NA
Shallow,UMRB Mesonet,HAEM8,0,NA,NA,NA
Shallow,UMRB Mesonet,JSTN8,0,NA,NA,NA
Shallow,UMRB Mesonet,OCMS2,0,NA,NA,NA
Shallow,UMRB Mesonet,ONMS2,0,NA,NA,NA
Shallow,UMRB Mesonet,RAMS2,0,NA,NA,NA
Shallow,SCAN,SCAN:2009,7660,0.26618798955613576,1.656266318537859,0.18451202168557207
Shallow,SCAN,SCAN:2015,8468,0.3199102503542749,1.2240198393953707,0.3247537300845013
Shallow,SCAN,SCAN:2022,7520,0.3529255319148936,1.0563829787234043,0.3968354117227013
Shallow,SCAN,SCAN:2034,6695,0.3135175504107543,1.361762509335325,0.2781391124382387
Shallow,SCAN,SCAN:2050,3789,0.3789918184217472,1.056215360253365,0.4235516147932809
Shallow,SCAN,SCAN:2075,6500,0.3932307692307692,0.9626153846153847,0.4256956995383942
Shallow,SCAN,SCAN:2078,6189,0.30021005008886736,1.3318791404104056,0.26670376693840336
Shallow,SCAN,SCAN:2108,5369,0.27062767740733845,1.376047681132427,0.2891278588283463
Shallow,SCAN,SCAN:2120,2310,0.3930735930735931,0.9493506493506494,0.48171974887191116
Shallow,SCAN,SCAN:2137,4212,0.3603988603988604,1.1096866096866096,0.33383935957687455
Shallow,SCAN,SCAN:2140,4777,0.37722419928825623,1,0.41324990937606776
Shallow,SCAN,SCAN:2156,3439,0.3108461762140157,1.3230590287874382,0.34821176585011693
Shallow,SCAN,SCAN:2161,3402,0.3203997648442093,1.2627865961199294,0.22116326788269705
Shallow,SCAN,SCAN:2181,3572,0.34546472564389696,1.1209406494960805,0.3496941797728271
Shallow,SCAN,SCAN:2186,2025,0.331358024691358,1.2646913580246915,0.17231901133871932
Shallow,SCAN,SCAN:2192,3081,0.24667315806556314,1.6043492372606296,0.17777571604456924
Shallow,SCAN,SCAN:2229,0,NA,NA,NA
Shallow,SNTL,SNTL:1033,3506,0.28864803194523675,1.3622361665715916,0.21085518771969283
Shallow,SNTL,SNTL:1034,4309,0.261777674634486,1.6757948479925737,0.07666688586772594
Shallow,SNTL,SNTL:1039,4351,0.3401516892668352,1.3199264536888071,0.2449400536670563
Shallow,SNTL,SNTL:1080,0,NA,NA,NA
Shallow,SNTL,SNTL:1081,3138,0.2858508604206501,1.250159337157425,0.2454932435858943
Shallow,SNTL,SNTL:1147,1492,0.25,1.512734584450402,0.09330648705270303
Shallow,SNTL,SNTL:1153,1696,0.36792452830188677,1.1108490566037736,0.3786628721757763
Shallow,SNTL,SNTL:1223,2038,0.38763493621197254,1.1197252208047106,0.26426581053978554
Shallow,SNTL,SNTL:1258,0,NA,NA,NA
Shallow,SNTL,SNTL:348,3531,0.32143868592466723,1.248654772019258,0.26990156149615646
Shallow,SNTL,SNTL:359,1252,0.36261980830670926,0.9936102236421726,0.49182371296136085
Shallow,SNTL,SNTL:380,3312,0.27657004830917875,1.441425120772947,0.1807444253817681
Shallow,SNTL,SNTL:428,4208,0.23312737642585551,1.8633555133079849,-0.028806384904952336
Shallow,SNTL,SNTL:432,4320,0.38101851851851853,1.0956018518518518,0.33666767073468934
Shallow,SNTL,SNTL:445,4452,0.3086253369272237,1.2610062893081762,0.22034213826656096
Shallow,SNTL,SNTL:455,3718,0.3410435718128026,1.165680473372781,0.2734734662576303
Shallow,SNTL,SNTL:460,2116,0.2764650283553875,1.4035916824196597,0.13125285637126544
Shallow,SNTL,SNTL:461,3877,0.3856074284240392,1.0472014444157853,0.37240914891704774
Shallow,SNTL,SNTL:473,6481,0.2738774880419688,1.519827187162475,0.039660300613355404
Shallow,SNTL,SNTL:490,1443,0.3659043659043659,1.1115731115731116,0.40617276625277143
Shallow,SNTL,SNTL:495,4168,0.32461612284069097,1.168426103646833,0.33247468560224186
Shallow,SNTL,SNTL:528,3072,0.3111979166666667,1.2262369791666667,0.2528737648882956
Shallow,SNTL,SNTL:539,3155,0.21394611727416799,2.3137876386687797,0.01665922446166151
Shallow,SNTL,SNTL:550,2745,0.3927140255009107,1.009471766848816,0.27390607851747145
Shallow,SNTL,SNTL:575,4238,0.27229825389334594,1.3688060405851816,0.2548036650776457
Shallow,SNTL,SNTL:577,2388,0.3626465661641541,1.0272194304857623,0.43760381042692337
Shallow,SNTL,SNTL:579,3328,0.39272836538461536,1.0402644230769231,0.38473813321613887
Shallow,SNTL,SNTL:580,2726,0.26962582538517976,1.541085840058694,0.19863540046751693
Shallow,SNTL,SNTL:589,3215,0.34650077760497666,1.080248833592535,0.36450314733484684
Shallow,SNTL,SNTL:628,3024,0.398478835978836,0.9391534391534392,0.31477995140854476
Shallow,SNTL,SNTL:645,2029,0.2883193691473632,1.432725480532282,0.1305785745929291
Shallow,SNTL,SNTL:654,3302,0.3437310720775288,1.274984857662023,0.22616202088320145
Shallow,SNTL,SNTL:680,1910,0.2926701570680628,1.2078534031413612,0.3865847445811482
Shallow,SNTL,SNTL:730,2447,0.3804658765835717,0.9856967715570086,0.39469619542109013
Shallow,SNTL,SNTL:793,0,NA,NA,NA
Shallow,SNTL,SNTL:798,0,NA,NA,NA
Shallow,SNTL,SNTL:853,4465,0.3690929451287794,1.0676371780515117,0.2510970303264455
Shallow,SNTL,SNTL:862,0,NA,NA,NA
Shallow,SNTL,SNTL:978,4905,0.3363914373088685,1.201630988786952,0.255254425572744
Shallow,USCRN,1002,2879,0.3824244529350469,0.9965265717262939,0.41583533066572276
Shallow,USCRN,1003,3055,0.3587561374795417,0.9855973813420622,0.4662064244726969
Shallow,USCRN,1006,4874,0.4142388182191219,0.8951579811243332,0.48377330798775076
Shallow,USCRN,1020,4407,0.39369185386884503,0.9142273655547992,0.4664745201072906
Shallow,USCRN,1040,3052,0.4662516382699869,0.7821100917431193,0.5157687520525425
Shallow,USCRN,1045,2181,0.3713892709766162,1,0.4402448267907374
Shallow,USCRN,1047,4658,0.3877200515242593,0.9407471017604122,0.419352771150505
Shallow,USCRN,1049,4537,0.36764381750055103,1.059731099845713,0.3586212360999518
Shallow,USCRN,1050,3733,0.2759174926332708,1.4409322260916153,0.1969806636617056
Shallow,USCRN,1115,3305,0.340393343419062,1.0944024205748866,0.4091908509781639
Shallow,USCRN,1122,4922,0.3468102397399431,1.1052417716375458,0.3314438302392921
Shallow,USCRN,1138,3253,0.36366430986781434,1.0983707347064249,0.32465083492802166
Shallow,USCRN,1307,4651,0.4027090948183186,0.9165770801978069,0.528568810992503
Shallow,USCRN,1467,3041,0.29562643867148963,1.1831634330812233,0.20359271413312152
Shallow,UMRB Mesonet,BBMW4,0,NA,NA,NA
Shallow,UMRB Mesonet,BCHN8,0,NA,NA,NA
Shallow,UMRB Mesonet,BOMN8,0,NA,NA,NA
Shallow,UMRB Mesonet,GGMS2,0,NA,NA,NA
Shallow,UMRB Mesonet,GSBN8,0,NA,NA,NA
Shallow,UMRB Mesonet,OKNN8,0,NA,NA,NA
Shallow,UMRB Mesonet,PLMW4,0,NA,NA,NA
Shallow,UMRB Mesonet,PVMS2,0,NA,NA,NA
Shallow,UMRB Mesonet,RAYN8,0,NA,NA,NA
Shallow,SCAN,SCAN:2004,5678,0.27562522014793944,1.5033462486791123,0.21559043277712236
Shallow,SCAN,SCAN:2018,6440,0.27127329192546584,1.5218944099378882,0.22548189208710834
Shallow,SCAN,SCAN:2019,6222,0.33060109289617484,1.223561555769849,0.3150641790006871
Shallow,SCAN,SCAN:2024,6676,0.34541641701617737,1.1017076093469143,0.3477204229991595
Shallow,SCAN,SCAN:2027,8044,0.3099204375932372,1.2923918448533067,0.27259655794796767
Shallow,SCAN,SCAN:2031,5671,0.31916769529183564,1.2038441192029625,0.33834271297651264
Shallow,SCAN,SCAN:2051,6544,0.300580684596577,1.3187652811735942,0.24444846109679352
Shallow,SCAN,SCAN:2055,5074,0.3474576271186441,1.1034686637761135,0.371415793477292
Shallow,SCAN,SCAN:2105,5321,0.4014283029505732,0.919376057132118,0.5032407082455717
Shallow,SCAN,SCAN:2116,4778,0.20071159480954373,1.80975303474257,0.06008428747334008
Shallow,SCAN,SCAN:2121,3721,0.41306100510615423,0.8825584520290245,0.4465310244274914
Shallow,SCAN,SCAN:2141,4430,0.41173814898419864,0.8914221218961625,0.4606858494680471
Shallow,SCAN,SCAN:2168,4334,0.3068758652514998,1.2625749884633133,0.2470575701894999
Shallow,SCAN,SCAN:2176,3593,0.2966880044531033,1.322293348177011,0.23760571778720194
Shallow,SCAN,SCAN:2183,2284,0.24299474605954466,1.5643607705779334,0.13673995188476004
Shallow,SCAN,SCAN:2200,2972,0.297442799461642,1.1810228802153433,0.25317015268167214
Shallow,SCAN,SCAN:2207,613,0.3034257748776509,1.300163132137031,0.10150530642906769
Shallow,UMRB Mesonet,SEEN8,0,NA,NA,NA
Shallow,UMRB Mesonet,SHMW4,0,NA,NA,NA
Shallow,SNTL,SNTL:1097,2912,0.3293269230769231,1.1061126373626373,0.3693783021941447
Shallow,SNTL,SNTL:1123,1399,0.2594710507505361,1.3688348820586134,0.3003263910998346
Shallow,SNTL,SNTL:1130,0,NA,NA,NA
Shallow,SNTL,SNTL:1134,2057,0.29606222654350994,1.2843947496353914,0.34226176477465237
Shallow,SNTL,SNTL:1135,3342,0.26600837821663675,1.6289646918013165,0.03234409750695323
Shallow,SNTL,SNTL:1184,2177,0.35140101056499773,1.1299954065227378,0.3624377040843095
Shallow,SNTL,SNTL:1247,1424,0.29353932584269665,1.3251404494382022,0.18267648017739788
Shallow,SNTL,SNTL:1271,1519,0.3824884792626728,0.9400921658986175,0.4102451585874129
Shallow,SNTL,SNTL:1277,54,0.48148148148148145,0.9814814814814815,-0.04431909750201495
Shallow,SNTL,SNTL:321,1584,0.36742424242424243,1.02020202020202,0.3933695611631705
Shallow,SNTL,SNTL:330,3415,0.3765739385065886,1.0471449487554905,0.31364542354204183
Shallow,SNTL,SNTL:339,2801,0.3563013209568011,1.1038914673330953,0.4394419340596105
Shallow,SNTL,SNTL:390,4642,0.3173201206376562,1.2335200344679018,0.17487212814445244
Shallow,SNTL,SNTL:395,0,NA,NA,NA
Shallow,SNTL,SNTL:399,2635,0.31195445920303605,1.1992409867172675,0.3745820530110014
Shallow,SNTL,SNTL:452,3824,0.27379707112970714,1.332112970711297,0.22756071414611026
Shallow,SNTL,SNTL:474,3028,0.33619550858652575,1.1482826948480847,0.25495807569000767
Shallow,SNTL,SNTL:570,3599,0.36704640177827175,1.089469297026952,0.23757346749984024
Shallow,SNTL,SNTL:615,4557,0.3392582839587448,1.2999780557384244,0.05809416976828947
Shallow,SNTL,SNTL:686,4424,0.310126582278481,1.2997287522603977,0.3244224241002878
Shallow,SNTL,SNTL:698,1767,0.33276740237691,1.1279003961516696,0.34876827183292597
Shallow,SNTL,SNTL:707,3929,0.3451259862560448,1.2685161618732501,0.11485870001382682
Shallow,SNTL,SNTL:750,7166,0.27965392129500416,1.5420039073402176,0.18515433836621492
Shallow,SNTL,SNTL:778,4531,0.2012800706245862,2.094901787684838,0.12306203377146296
Shallow,SNTL,SNTL:790,2383,0.3483004616030214,1.0843474611833823,0.432937900339501
Shallow,SNTL,SNTL:811,4038,0.27290737989103514,1.4556711243189697,0.16673648809775946
Shallow,SNTL,SNTL:814,2830,0.32897526501766783,1.2424028268551237,0.267375219473067
Shallow,SNTL,SNTL:832,0,NA,NA,NA
Shallow,SNTL,SNTL:844,4091,0.34025910535321435,1.152529943779027,0.32005637975797724
Shallow,SNTL,SNTL:849,3046,0.36736703873933024,0.9931057124097177,0.3724273594774383
Shallow,SNTL,SNTL:871,2785,0.3974865350089767,1.058527827648115,0.2783384627465015
Shallow,SNTL,SNTL:907,3547,0.4135889484071046,0.8866647871440654,0.3851362448994194
Shallow,USCRN,1010,3943,0.3573421252853157,1.1174232817651535,0.2718768186967543
Shallow,USCRN,1017,3601,0.3787836712024438,1.0622049430713691,0.35578055262107033
Shallow,USCRN,1029,3721,0.3735554958344531,0.9610319806503628,0.44493840308272914
Shallow,USCRN,1043,3617,0.33867846281448716,1.1119712468896876,0.3845120115513703
Shallow,USCRN,1232,3386,0.3567631423508565,1.0581807442409923,0.4053931552902364
Shallow,USCRN,1347,4588,0.4023539668700959,0.9311246730601569,0.4272827852812748
Shallow,USCRN,1386,4652,0.3993981083404987,0.9030524505588994,0.47577812435294503
Shallow,USCRN,1406,4763,0.36825530128070544,1.042410245643502,0.3618676122090679
Shallow,USCRN,1426,2886,0.38773388773388773,1.0741510741510742,0.37384633501474646
Shallow,USCRN,1446,3087,0.4139941690962099,0.8872691933916423,0.5029037266136648
Shallow,USCRN,1532,2527,0.32924416303917686,1.2081519588444796,0.2766428523241597
Shallow,UMRB Mesonet,ATRS2,0,NA,NA,NA
Shallow,UMRB Mesonet,BDVM8,0,NA,NA,NA
Shallow,UMRB Mesonet,BYMW4,0,NA,NA,NA
Shallow,UMRB Mesonet,BZNM8,0,NA,NA,NA
Shallow,UMRB Mesonet,EDTS2,0,NA,NA,NA
Shallow,UMRB Mesonet,NISS2,0,NA,NA,NA
Shallow,UMRB Mesonet,NOMS2,0,NA,NA,NA
Shallow,SCAN,SCAN:2011,8044,0.29636996519144704,1.4230482347091,0.2235159250068233
Shallow,SCAN,SCAN:2041,5796,0.30400276052449965,1.3397170462387853,0.24952100686078738
Shallow,SCAN,SCAN:2046,7225,0.34145328719723184,1.1936332179930795,0.24339669969203845
Shallow,SCAN,SCAN:2077,6340,0.35410094637223977,1.0832807570977918,0.3810065800901316
Shallow,SCAN,SCAN:2082,6187,0.35978664942621624,1.1498302893163084,0.30296623853416005
Shallow,SCAN,SCAN:2089,5118,0.32825322391559203,1.1709652207893708,0.29865838937316497
Shallow,SCAN,SCAN:2106,5539,0.36035385448636936,1.0420653547571763,0.41673190274592165
Shallow,SCAN,SCAN:2131,4212,0.248338081671415,1.5014245014245013,0.11277120424851578
Shallow,SCAN,SCAN:2139,3639,0.3882934872217642,1.0030228084638637,0.3869435417982146
Shallow,SCAN,SCAN:2151,3076,0.3488296488946684,1.0949284785435631,0.3695248990241867
Shallow,SCAN,SCAN:2153,3197,0.3321864247732249,1.2152017516421645,0.21503698915915467
Shallow,SCAN,SCAN:2184,2813,0.27479559189477426,1.4944898684678278,0.14704370032589711
Shallow,SCAN,SCAN:2187,3304,0.3141646489104116,1.305084745762712,0.30557944404868786
Shallow,SCAN,SCAN:2199,1132,0.3657243816254417,1.0353356890459364,0.37673491321684044
Shallow,SCAN,SCAN:808,4113,0.325066861171894,1.2030148310235838,0.2769427304739599
Shallow,SNTL,SNTL:1121,3692,0.3583423618634886,1.1676598049837486,0.2370759797772534
Shallow,SNTL,SNTL:1133,1616,0.3582920792079208,1.1175742574257426,0.4592712481756635
Shallow,SNTL,SNTL:1148,1705,0.39882697947214074,0.9583577712609971,0.39302806098293236
Shallow,SNTL,SNTL:1150,1680,0.2714285714285714,1.6226190476190476,0.032064987781747954
Shallow,SNTL,SNTL:1151,1533,0.2530984996738421,1.5916503587736464,0.22737925823184824
Shallow,SNTL,SNTL:1155,2939,0.28172847907451515,1.2885335148009527,0.34548891181159264
Shallow,SNTL,SNTL:1164,0,NA,NA,NA
Shallow,SNTL,SNTL:1168,1663,0.3036680697534576,1.3373421527360192,0.3444014640845805
Shallow,SNTL,SNTL:1169,1217,0.21035332785538208,2.0427280197206246,0.09975521842048651
Shallow,SNTL,SNTL:1225,1903,0.3536521282186022,1.1024697845507094,0.3454672374845546
Shallow,SNTL,SNTL:1242,1864,0.30579399141630903,1.3524678111587982,0.2685304662831884
Shallow,SNTL,SNTL:334,2298,0.3368146214099217,1.0487380330722367,0.4012394151655765
Shallow,SNTL,SNTL:358,0,NA,NA,NA
Shallow,SNTL,SNTL:396,0,NA,NA,NA
Shallow,SNTL,SNTL:417,2912,0.2977335164835165,1.2994505494505495,0.22192912925399857
Shallow,SNTL,SNTL:425,597,0.2780569514237856,1.219430485762144,0.3885339199642054
Shallow,SNTL,SNTL:435,3461,0.3137821438890494,1.3091592025426178,0.24634393870940458
Shallow,SNTL,SNTL:546,831,0.45126353790613716,0.753309265944645,0.576979132748758
Shallow,SNTL,SNTL:559,4053,0.3629410313348137,1.1009129040217123,0.33865575569872264
Shallow,SNTL,SNTL:561,4022,0.32371954251616114,1.161362506215813,0.240984742121626
Shallow,SNTL,SNTL:574,2678,0.3244958924570575,1.3876026885735624,0.0762271307110906
Shallow,SNTL,SNTL:583,5585,0.3389435989256938,1.1998209489704565,0.28232532388781995
Shallow,SNTL,SNTL:587,3334,0.33353329334133175,1.280743851229754,0.295397672821317
Shallow,SNTL,SNTL:593,3420,0.23596491228070177,1.525438596491228,0.10420629085365825
Shallow,SNTL,SNTL:594,2555,0.34598825831702545,1.27866927592955,0.2153804070499064
Shallow,SNTL,SNTL:607,2837,0.25026436376454003,1.6140289037715898,0.15542470392003874
Shallow,SNTL,SNTL:684,4061,0.3646885003693672,1.0852006894853485,0.32612177814085197
Shallow,SNTL,SNTL:737,1123,0.3259127337488869,1.1754229741763134,0.3855006036814175
Shallow,SNTL,SNTL:742,2647,0.28749527767283717,1.26898375519456,0.32591533113245275
Shallow,SNTL,SNTL:783,0,NA,NA,NA
Shallow,SNTL,SNTL:795,3518,0.3706651506537806,1.091529277998863,0.1910636847619529
Shallow,SNTL,SNTL:820,3489,0.32588134135855545,1.16652335912869,0.3061428604741701
Shallow,SNTL,SNTL:846,3869,0.2080640992504523,2.0599638149392607,0.032482218033121686
Shallow,SNTL,SNTL:854,2010,0.2870646766169154,1.462686567164179,0.17925433851873257
Shallow,SNTL,SNTL:872,2783,0.2619475386273805,1.5120373697448797,0.11254066248180122
Shallow,SNTL,SNTL:914,2413,0.3402403646912557,1.0882718607542479,0.37064420353460753
Shallow,SNTL,SNTL:937,2594,0.26754047802621433,1.4194294525828837,0.22997909981396647
Shallow,SNTL,SNTL:940,3747,0.3466773418734988,1.103549506271684,0.3143031201278016
Shallow,SNTL,SNTL:971,7024,0.2837414578587699,1.5056947608200455,0.12620146799403953
Shallow,UMRB Mesonet,WRMW4,0,NA,NA,NA
Shallow,USCRN,1009,2762,0.391383055756698,1.0238957277335263,0.38604967589905653
Shallow,USCRN,1014,3183,0.26358781024191014,1.4844486333647502,0.17055933171183119
Shallow,USCRN,1022,3264,0.28400735294117646,1.508578431372549,0.07351787727024656
Shallow,USCRN,1032,3763,0.37735849056603776,1.0252458145096996,0.38158904086749074
Shallow,USCRN,1039,2508,0.344896331738437,1.115231259968102,0.4652647632834014
Shallow,USCRN,1046,2586,0.4025522041763341,0.9860788863109049,0.3039677386803505
Shallow,USCRN,1236,3284,0.33830694275274054,1.084652862362972,0.42406992851593817
Shallow,USCRN,1306,4659,0.3676754668383773,0.9605065464691994,0.4755616870063211
Shallow,USCRN,1387,3420,0.3,1.274561403508772,0.19833755059155658
Shallow,USCRN,1510,4583,0.39799258127863846,1.0050185468034039,0.45305600849054134
Shallow,UMRB Mesonet,BWLS2,0,NA,NA,NA
Shallow,UMRB Mesonet,GOTS2,0,NA,NA,NA
Shallow,UMRB Mesonet,MARN8,0,NA,NA,NA
Shallow,UMRB Mesonet,RBMS2,0,NA,NA,NA
Shallow,SCAN,SCAN:2003,4875,0.3091282051282051,1.2213333333333334,0.2618171869253308
Shallow,SCAN,SCAN:2020,6107,0.34059276240379893,1.133125921074177,0.26320081335115436
Shallow,SCAN,SCAN:2086,6360,0.3011006289308176,1.3083333333333333,0.29543851209520083
Shallow,SCAN,SCAN:2104,4384,0.38663321167883213,1.008439781021898,0.3676805802031679
Shallow,SCAN,SCAN:2107,5681,0.3522267206477733,1.1100158422812885,0.36791779965286947
Shallow,SCAN,SCAN:2109,5433,0.3090373642554758,1.293576293024112,0.2791507865049211
Shallow,SCAN,SCAN:2114,5203,0.33134729963482606,1.1773976551989236,0.3291497226381879
Shallow,SCAN,SCAN:2135,3776,0.3961864406779661,0.9372351694915254,0.38251272251114754
Shallow,SCAN,SCAN:2142,4108,0.35175267770204477,1.054284323271665,0.43213133683377997
Shallow,SCAN,SCAN:2163,3473,0.31500143967751226,1.2219982723869853,0.2766199628148678
Shallow,SCAN,SCAN:2177,3765,0.3094289508632138,1.2640106241699867,0.29919141148354594
Shallow,SCAN,SCAN:2191,3067,0.30583632213889794,1.3042060645582,0.23636555699262704
Shallow,SCAN,SCAN:2202,1908,0.3789308176100629,0.9690775681341719,0.3977089065758387
Shallow,SCAN,SCAN:2203,2766,0.37635574837310193,0.997469269703543,0.37693768386500137
Shallow,SCAN,SCAN:2204,2665,0.3223264540337711,1.175234521575985,0.32390904252583247
Shallow,SCAN,SCAN:581,2308,0.3011265164644714,1.2699306759098787,0.21955132425400764
Shallow,SCAN,SCAN:674,5030,0.3065606361829026,1.3878727634194832,0.08729158187713561
Shallow,SNTL,SNTL:1051,3426,0.2764156450671337,1.680385288966725,-0.03224919101141357
Shallow,SNTL,SNTL:1060,2849,0.3208143208143208,1.154089154089154,0.2974281914322464
Shallow,SNTL,SNTL:1082,1560,0.2705128205128205,1.3480769230769232,0.23916370751062624
Shallow,SNTL,SNTL:1115,2301,0.30291177748804865,1.286831812255541,0.31425491282705503
Shallow,SNTL,SNTL:1119,1284,0.2834890965732087,1.2406542056074767,0.47970238027241296
Shallow,SNTL,SNTL:1136,2104,0.28564638783269963,1.4429657794676807,0.18549441285914697
Shallow,SNTL,SNTL:1185,947,0.249208025343189,1.3980992608236535,0.2530965729967884
Shallow,SNTL,SNTL:1226,1886,0.32025450689289503,1.2327677624602333,0.3236187047430345
Shallow,SNTL,SNTL:1227,1496,0.4304812834224599,0.8870320855614974,0.37085710887669177
Shallow,SNTL,SNTL:1261,1566,0.3103448275862069,1.1111111111111112,0.37618582919177757
Shallow,SNTL,SNTL:336,3537,0.3997738196211479,1.052304212609556,0.32576874902209935
Shallow,SNTL,SNTL:340,3490,0.364756446991404,1.1283667621776505,0.2681839192986438
Shallow,SNTL,SNTL:349,0,NA,NA,NA
Shallow,SNTL,SNTL:368,2436,0.28078817733990147,1.389983579638752,0.20764548320793141
Shallow,SNTL,SNTL:374,2773,0.3433104940497656,1.1738189686260367,0.3445109224856315
Shallow,SNTL,SNTL:430,2081,0.276790004805382,1.462277751081211,0.24288880487471531
Shallow,SNTL,SNTL:444,3514,0.3019351166761525,1.292544109277177,0.24208779256616436
Shallow,SNTL,SNTL:453,3206,0.3234560199625702,1.2860262008733625,0.2033205984155718
Shallow,SNTL,SNTL:462,3477,0.270060396893874,1.4676445211389129,0.034040599962349295
Shallow,SNTL,SNTL:514,4191,0.32736816988785494,1.1999522786924361,0.2832969230444596
Shallow,SNTL,SNTL:527,3114,0.40430314707771353,1.0109184328837508,0.43788786607850133
